date,title,body,url,image,source
2025-02-27T14:39:00+00:00,"Stripe finalizes tender sale at a $91.5B valuation, says payment volumes grew to $1.4T in 2024","Digital payments platform Stripe has yet to lay out plans to go public, but in the meantime the company has thrown past and present employees a line for",https://techcrunch.com/2025/02/27/stripe-finalizes-tender-sale-at-a-91-5b-valuation-says-payment-volumes-grew-to-1-4t-in-2024/,"https://techcrunch.com/wp-content/uploads/2024/04/Stripe-resized.webp?resize=1200,674",TechCrunch
